id,external_id,name,nombre_oficial,parent_iso,parent_state,poblacion_2010,poblacion_2020,poblacion_2026,poblacion_2050,poblacion_2021,area_km2,densidad,capital,idh,pib_total_mm_usd,pib_per_capita_usd
92452058B40300597364264,ve_carabobo_carlos_arvelo,Carlos Arvelo,Municipio Carlos Arvelo,VE-G,Carabobo,149264,165266,172349,189775,175908,835,210.66,Güigüe,0.725,1147.86,4926
92452058B48736670242482,ve_merida_tulio_febres_cordero,Tulio Febres Cordero,Municipio Tulio Febres Cordero,VE-L,Mérida,34649,40082,42856,46269,42276,560,75.49,Nueva Bolivia,0.675,22.36,3517
92452058B74295605734614,ve_nueva_esparta_tubores,Tubores,Municipio Tubores,VE-O,Nueva Esparta,,,,,46597,180,258.87,Punta de Piedras,,,
92452058B26241339003056,ve_zulia_almirante_padilla,Almirante Padilla,Municipio Almirante Padilla,VE-V,Zulia,12108,14325,15564,19616,16004,151,105.98,El Toro,0.763,2117.72,6317
92452058B15023517845906,ve_zulia_miranda,Miranda,Municipio Miranda,VE-V,Zulia,98185,113602,121795,145499,122233,2255,54.2,Los Puertos de Altagracia,0.755,129.08,5989
92452058B245358204852,ve_zulia_sucre,Sucre,Municipio Sucre,VE-V,Zulia,61201,68475,71948,79292,74618,874,85.37,Bobures,0.754,191.26,5955
92452058B30911467500490,ve_carabobo_san_joaquin,San Joaquín,Municipio San Joaquín,VE-G,Carabobo,62887,69894,73059,81198,75707,127,596.11,San Joaquín,0.753,475.26,5916
92452058B25675040918260_muni,ve_guayana_esequiba_guayana_esequiba,Guayana Esequiba,Estado Guayana Esequiba,VE-GE,Guayana Esequiba,,,,,,,,,0.5884049625,479.71,1998.7760833333334
42786344B94533756407676_muni,ve_la_guaira_vargas,Vargas,Municipio Vargas,VE-X,La Guaira,350553,382123,402905,540516,448894,1171,383.34,La Guaira,0.75,2562.56,5824
42786344B77541452473448_muni,ve_dependencias_federales_dependencias_federales,Dependencias Federales,Dependencias Federales,VE-W,Dependencias Federales,,,,,,,,,,,
